word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
escape,escape,escape,,escape,escape,base,escape,,,war_conflict,,to get away from a place or situation quickly,,flee;fugitive,,,74,73,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,escape:74,14.3175,0.9,False,
critical,critical,critical,,critical,critical,base,critical,,,war_conflict,,very important or serious,,crucial;vital,,,73,73,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,critical:73,14.3041,0.8,False,
blow,blow,blow,,blow,blow,base,blow,,,war_conflict,,a sudden movement of air or a strong attack,,strike;blast,,,71,71,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,blow:71,14.2767,0.8,False,
surge,surge,surge,,surge,surge,base,surge,,,war_conflict,,a sudden and powerful movement or increase in something,,burst;outbreak,,,69,67,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,surge:69,14.2485,0.8,False,
taken,taken,taken,,taken,taken,base,taken,,,war_conflict,,to be seized or captured by someone or something,,seized;captured,,,488,480,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,taken:488,14.1924,0.7,True,low_confidence
combatant,combatant,combatant,,combatant,combatant,base,combatant,,,war_conflict,,a person or thing that fights or is involved in a fight,,soldier;fighter;battalion,,,456,452,4,ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,combatant:456,14.1247,0.8,False,
fight,fight,fight,,fight,fight,base,fight,,,war_conflict,,"to engage in a physical or verbal contest with someone, typically to defend oneself or something",,battle;struggle;contest,,,422,407,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,fight:422,14.0474,0.9,False,
attacks,attack,attacks,,attack,attack,inflected_form,attacks,,,war_conflict,,"to launch a physical or verbal assault on someone, typically to defend oneself or something",,assault;attack;raid,,,404,379,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,attacks:404,14.0039,0.9,False,
melee,melee,melee,,melee,melee,base,melee,,,war_conflict,,close combat or hand-to-hand fighting,,battle;fighting;skirmish,ranged;distance,,383,354,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,melee:383,13.9506,0.3,True,low_confidence
domination,domination,domination,,domination,domination,base,domination,,,war_conflict,,control or dominance over something or someone,,power;authority;supremacy,submission;obedience,,49,46,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,domination:49,13.912,0.4,True,low_confidence
hold,hold,hold,,hold,hold,base,hold,,,war_conflict,,to possess or retain something,,possess;retain;keep,,,339,338,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,hold:339,13.8289,0.8,False,
against,against,against,,against,against,base,against,,,war_conflict,,in opposition to something or someone,,oppose;resist;counter,,,336,331,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,against:336,13.8201,0.9,False,
enemy,enemy,enemy,,enemy,enemy,base,enemy,,,war_conflict,,a person or thing that is opposed to another,,opponent;adversary;foe,,,327,315,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,enemy:327,13.793,0.9,False,
defeat,defeat,defeat,,defeat,defeat,base,defeat,,,war_conflict,,to be defeated or overcome by someone or something,,defeated;overcome;conquered,,,305,294,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,defeat:305,13.7236,0.9,False,
vanguard,vanguard,vanguard,,vanguard,vanguard,base,vanguard,,,war_conflict,,a group of soldiers who are in front of the main army,,front;soldiers,,,40,39,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,vanguard:40,13.7136,0.8,False,
stand,stand,stand,,stand,stand,base,stand,,,war_conflict,,to remain upright and not move,,remain;upright,,,300,284,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,stand:300,13.7071,0.7,True,low_confidence
challenge,challenge,challenge,,challenge,challenge,base,challenge,,,war_conflict,,to issue a call to fight or compete,,fight;compete,,,276,176,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,challenge:276,13.624,0.1,True,low_confidence
relentless,relentless,relentless,,relentless,relentless,base,relentless,,,war_conflict,,showing no mercy or compassion,,merciless;cruel;ruthless,compassionate;lenient;forgiving,,35,35,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,relentless:35,13.5835,0.9,False,
did,did,did,,did,did,base,did,,,war_conflict,,past tense of the verb 'do',,action;deed;feat,failed;unsuccessful;ineffective,,260,244,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,did:260,13.5645,0.6,True,low_confidence
charge,charge,charge,,charge,charge,base,charge,,,war_conflict,,to attack or assault someone/something,,attack;assault;raid,retreat;withdrawal;defeat,,253,238,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,charge:253,13.5373,0.9,False,
devastation,devastation,devastation,,devastation,devastation,base,devastation,,,war_conflict,,the state of being completely destroyed or ruined,,destruction;ruin;calamity,prosperity;flourishing;thriving,,33,31,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,devastation:33,13.5264,0.9,False,
again,again,again,,again,again,base,again,,,war_conflict,,"once more, or once again",,repeat;do over;try again,never;not again,,229,224,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,again:229,13.4381,0.9,False,
gain,gain,gain,,gain,gain,base,gain,,,war_conflict,,to get or achieve something,,win;profit;benefit,lose;fail;harm,,229,225,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,gain:229,13.4381,0.8,False,
forces,force,forces,,force,force,inflected_form,forces,,,war_conflict,,a group of people or things that are working together to achieve a goal,,group;team;organization,individuals;separate;isolated,,207,200,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,forces:207,13.3375,0.8,False,
strikes,strike,strikes,,strike,strike,inflected_form,strikes,,,war_conflict,,past tense of 'strike',,hit;attack;harm,miss;fail;avoid,,207,193,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,strikes:207,13.3375,0.9,False,
calls,call,calls,,call,call,inflected_form,calls,,,war_conflict,,makes a loud noise to get attention,,summons;invokes,,,193,186,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,calls:193,13.2679,0.7,True,low_confidence
aid,aid,aid,,aid,aid,base,aid,,,war_conflict,,to assist or support someone,,help;assist,,,184,183,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,aid:184,13.2204,0.1,True,low_confidence
onslaught,onslaught,onslaught,,onslaught,onslaught,base,onslaught,,,war_conflict,,a sudden and powerful attack or assault,,attack;assault,,,23,23,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,onslaught:23,13.1781,0.3,True,low_confidence
side,side,side,,side,side,base,side,,,war_conflict,,one of the two or more parts that are equal in a conflict,,battle;fight;war,neutral;middle ground,,172,164,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,side:172,13.1533,0.7,True,low_confidence
assassin,assassin,assassin,,assassin,assassin,base,assassin,,,war_conflict,,"a person who secretly kills or tries to kill someone, especially a famous or important person",,killer;murderer;hitman,protector;guardian,,21,21,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,assassin:21,13.091,0.8,False,
protect,protect,protect,,protect,protect,base,protect,,,war_conflict,,"to keep someone or something safe from harm, injury, or damage",,defend;guard;shield,harm;injure;damage,,160,156,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,protect:160,13.0814,0.9,False,
burst,burst,burst,,burst,burst,base,burst,,,war_conflict,,"to suddenly and violently release energy or force, often causing damage or destruction",,explode;blow up;implode,hold back;restrain,,156,144,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,burst:156,13.0562,0.8,False,
takes,take,takes,,take,take,inflected_form,takes,,,war_conflict,,to seize or capture something,,seize;capture;conquer,gives up;surrenders,,150,146,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,takes:150,13.0173,0.9,False,
fall,fall,fall,,fall,fall,base,fall,,,war_conflict,,to drop or descend to a lower place,,drop;descend;lower,rise;ascend,,146,144,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,fall:146,12.9904,0.9,False,
advance,advance,advance,,advance,advance,base,advance,,,war_conflict,,to move forward or progress in a place or situation,,move;progress;forward,retreat;fall back,,18,18,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,advance:18,12.9444,0.9,False,
campaign,campaign,campaign,,campaign,campaign,base,campaign,,,war_conflict,,a series of military operations or a political effort,,military;operations;effort,peaceful;non-violent,,18,18,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,campaign:18,12.9444,0.8,False,
stay,stay,stay,,stay,stay,base,stay,,,war_conflict,,to remain in a place or situation,,remain;place;situation,leave;depart,,124,123,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,stay:124,12.8283,0.4,True,low_confidence
contact,contact,contact,,contact,contact,base,contact,,,war_conflict,,to make physical or communication contact with someone or something,,physical;communication;contact,separate;disconnect,,123,118,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,contact:123,12.8203,0.3,True,low_confidence
ally,ally,ally,,ally,ally,base,ally,,,war_conflict,,a person or group that supports or assists another,,support;assist,enemy;adversary,,122,114,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,ally:122,12.8122,0.8,False,
arena,arena,arena,,arena,arena,base,arena,,,war_conflict,,a place or situation where conflict or competition occurs,,place;situation;conflict;competition,peaceful;harmonious,,119,111,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,arena:119,12.7875,0.3,True,low_confidence
support,support,support,,support,support,base,support,,,war_conflict,,to give help or assistance to someone or something,,help;assistance;someone;something,hinder;obstruct,,116,116,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,support:116,12.7622,0.6,True,low_confidence
defend,defend,defend,,defend,defend,base,defend,,,war_conflict,,to protect or guard something from harm,,protect;guard;shield,attack;harm,,113,113,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,defend:113,12.7362,0.9,False,
hero,hero,hero,,hero,hero,base,hero,,,war_conflict,,"a person who is admired or respected for their courage, strength, or achievements",,courage;strength;achievement,villain;enemy,,107,107,4,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter,hero:107,12.6821,0.8,False,
holding,hold,holding,,hold,hold,inflected_form,holding,,,war_conflict,,grasping or possessing something,,grip;clutch;seize,releasing;letting go;abandoning,,104,104,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,holding:104,12.654,0.8,False,
try,try,try,,try,try,base,try,,,war_conflict,,attempting or making an effort,,attempt;effort;strive,give up;abandon;quit,,104,103,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,try:104,12.654,0.8,False,
orders,order,orders,,order,order,inflected_form,orders,,,war_conflict,,instructions or commands given to someone,,commands;instructions;directives,disobedience;rebellion;defiance,,103,102,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,orders:103,12.6444,0.9,False,
minions,minion,minions,,minion,minion,inflected_form,minions,,,war_conflict,,followers or servants of a powerful person,,servants;followers;adherents,enemies;opponents;adversaries,,102,98,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,minions:102,12.6347,0.8,False,
attempt,attempt,attempt,,attempt,attempt,base,attempt,,,war_conflict,,an effort or try to do something,,effort;strive;endeavor,give up;abandon;quit,,101,100,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,attempt:101,12.625,0.8,False,
handle,handle,handle,,handle,handle,base,handle,,,war_conflict,,to manage or deal with something,,manage;deal;cope,avoid;evade;ignore,,101,101,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,handle:101,12.625,0.8,False,
dangerous,dangerou,dangerous,,dangerou,dangerou,inflected_form,dangerous,,,war_conflict,,causing or likely to cause harm or injury,,hazard;risk;threat,safe;secure,,98,98,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,dangerous:98,12.5951,0.8,False,
trap,trap,trap,,trap,trap,base,trap,,,war_conflict,,a device or situation that is designed to catch or capture someone or something,,device;situation;snare,,,98,79,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,trap:98,12.5951,0.4,True,low_confidence
champions,champion,champions,,champion,champion,inflected_form,champions,,,war_conflict,,a person who is admired or respected for their achievements or qualities,,person;admiration;respect,,,97,95,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,champions:97,12.585,0.1,True,low_confidence
throw,throw,throw,,throw,throw,base,throw,,,war_conflict,,"to move something through the air, often with force or violence",,move;air;force,,,96,94,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,throw:96,12.5747,0.6,True,low_confidence
slayer,slayer,slayer,,slayer,slayer,base,slayer,,,war_conflict,,a person or thing that kills or destroys something else,,person;kill;destroy,,,12,12,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,slayer:12,12.5649,0.4,True,low_confidence
shatter,shatter,shatter,,shatter,shatter,base,shatter,,,war_conflict,,"to break or shatter something, often with force or violence",,break;shatter;force,,,95,93,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,shatter:95,12.5643,0.0,True,low_confidence
army,army,army,,army,army,base,army,,,war_conflict,,a large group of soldiers,,soldiers;troops;forces,,,92,91,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,army:92,12.5326,0.9,False,
cannon,cannon,cannon,,cannon,cannon,base,cannon,,,war_conflict,,a large gun that fires a shell,,gun;weapon;artillery,,,91,83,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,cannon:91,12.5218,0.9,False,
warriors,warrior,warriors,,warrior,warrior,inflected_form,warriors,,,war_conflict,,a person who fights in a war or battle,,fight;war;battle,,,90,87,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,warriors:90,12.5109,0.9,False,
lead,lead,lead,,lead,lead,base,lead,,,war_conflict,,to guide or direct someone or something,,guide;direct;command,,,89,89,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,lead:89,12.4998,0.9,False,
