word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
void-ting,void-ting,void-ting,,void-ting,void-ting,lemma_group,void-tinged,void-tinged,void-tinged,void_old_gods_cosmic_horror,,tainted or influenced by the Void,,abilities;carapace;morphing,pure;untainted,,2,2,1,JournalEncounterSection,void-tinged:2,28.0986,0.8,False,
war-tank,war-tank,war-tank,,war-tank,war-tank,lemma_group,war-tank,,war-tank,war_conflict,,a tank or armored vehicle used in war,,encounter;gear;grinder,non-violent;peaceful,,2,1,1,JournalEncounterSection,war-tank:2,28.0986,0.7,True,low_confidence
ware,ware,ware,,ware,ware,lemma_group,wares,wares,,trade_crafting,,goods or products for sale,,commodities;merchandise;products,discard;unwanted;waste,,2,2,1,ItemSparse,wares:2,33.0986,0.9,False,
warm-up,warm-up,warm-up,,warm-up,warm-up,lemma_group,warm-up,,warm-up,war_conflict,,a preparation or warm-up exercise for battle,,draenei;fighter;soldier,cool-down;relaxation,,2,2,1,BroadcastText,warm-up:2,28.0986,0.6,True,low_confidence
wave-like,wave-like,wave-like,,wave-like,wave-like,lemma_group,wave-like,,wave-like,nature_druid_emerald,,resembling a wave or having a wavy motion,,blades;flowing;water,static;still,,2,2,1,ItemSparse,wave-like:2,28.0986,0.8,False,
well-ag,well-ag,well-ag,,well-ag,well-ag,lemma_group,well-aged,well-aged,well-aged,trade_crafting,,aged or matured to perfection,,cheese;eggs;fabric,immature;raw,,2,2,1,ItemSparse,well-aged:2,28.0986,0.7,True,low_confidence
well-arm,well-arm,well-arm,,well-arm,well-arm,lemma_group,well-armed,well-armed,well-armed,forge_weapons_armor,,having a lot of weapons or armor,,defended;equipped;prepared,defenseless;unarmed;vulnerable,,2,2,2,ItemSparse;JournalEncounter,well-armed:2,30.0986,0.7,True,low_confidence
well-insulate,well-insulate,well-insulate,,well-insulate,well-insulate,lemma_group,well-insulated,well-insulated,well-insulated,forge_weapons_armor,,completely insulated or protected from the elements,,fat;pile;tent,exposed;unprotected,,2,2,1,ItemSparse,well-insulated:2,28.0986,0.8,False,
well-oile,well-oile,well-oile,,well-oile,well-oile,lemma_group,well-oiled,well-oiled,well-oiled,forge_weapons_armor,,"completely oiled or lubricated, with no friction",,condition;gear;hinges,dry;unlubricated,,2,2,1,ItemSparse,well-oiled:2,28.0986,0.7,True,low_confidence
well-tim,well-tim,well-tim,,well-tim,well-tim,lemma_group,well-timed,well-timed,well-timed,war_conflict,,timed or coordinated perfectly for success,,battle;soldiers;towers,uncoordinated;untimely,,2,2,1,JournalEncounterSection,well-timed:2,28.0986,0.8,False,
well-us,well-us,well-us,,well-us,well-us,lemma_group,well-used,well-used,well-used,trade_crafting,,"completely used or utilized, with no waste",,familiar;maker's mark;tent,unused;wasted,,2,2,1,ItemSparse,well-used:2,28.0986,0.7,True,low_confidence
wh-what,wh-what,wh-what,,wh-what,wh-what,lemma_group,wh-what,,wh-what,light_holy,,a question,,inquiry;query;question,,,2,2,1,BroadcastText,wh-what:2,28.0986,0.8,False,
whip-like,whip-like,whip-like,,whip-like,whip-like,lemma_group,whip-like,,whip-like,corruption_defilement_curse,,like a whip in shape or movement,,cord;plasma;tentacle,delicate;gentle;soft,,2,2,2,ItemSparse;JournalEncounterSection,whip-like:2,30.0986,0.6,True,low_confidence
white-hot,white-hot,white-hot,,white-hot,white-hot,lemma_group,white-hot,,white-hot,corruption_defilement_curse,,extremely hot,,blazing;hot;scorching,chilly;cold,,2,2,1,ItemSparse,white-hot:2,28.0986,0.9,False,
wicked-look,wicked-look,wicked-look,,wicked-look,wicked-look,lemma_group,wicked-looking,wicked-looking,wicked-looking,dark_profane,,appearing evil or malevolent,,evil;malevolent;sinister,good;virtuous,,2,2,1,ItemSparse,wicked-looking:2,28.0986,0.8,False,
wood-bor,wood-bor,wood-bor,,wood-bor,wood-bor,lemma_group,wood-boring,wood-boring,wood-boring,corruption_defilement_curse,,causing damage to wood,,damage;destruction;harm,preservation;protection,,2,2,1,ItemSparse,wood-boring:2,28.0986,0.7,True,low_confidence
wood-carv,wood-carv,wood-carv,,wood-carv,wood-carv,lemma_group,wood-carved,wood-carved,wood-carved,forge_weapons_armor,,"made from wood, carved into a shape or design",,carving;craftsmanship;sculpture,,,2,2,1,ItemSparse,wood-carved:2,28.0986,0.9,False,
x-treme,x-treme,x-treme,,x-treme,x-treme,lemma_group,x-treme,,x-treme,corruption_defilement_curse,,extreme or excessive,,excessive;extreme;intense,mild;moderate,,2,2,1,JournalEncounterSection,x-treme:2,28.0986,0.6,True,low_confidence
a-game,a-game,a-game,,a-game,a-game,lemma_group,a-game,,a-game,light_holy,,best effort or skill,,effort;game;skill,,,1,1,1,ItemSparse,a-game:1,27.6931,0.8,False,
a-me,a-me,a-me,,a-me,a-me,lemma_group,a-me,,a-me,light_holy,,"me, myself",,I;me;myself,,,1,1,1,ItemSparse,a-me:1,27.6931,0.7,True,low_confidence
a-mei-z,a-mei-z,a-mei-z,,a-mei-z,a-mei-z,lemma_group,a-mei-zing,a-mei-zing,a-mei-zing,light_holy,,"amazing, wonderful",,amazing;great;wonderful,,,1,1,1,ItemSparse,a-mei-zing:1,27.6931,0.9,False,
abyssal-fry,abyssal-fry,abyssal-fry,,abyssal-fry,abyssal-fry,lemma_group,abyssal-fried,abyssal-fried,abyssal-fried,void_old_gods_cosmic_horror,,fried in an abyssal manner,,abyssal;fried;manner,,,1,1,1,ItemSparse,abyssal-fried:1,27.6931,0.6,True,low_confidence
acrid-smell,acrid-smell,acrid-smell,,acrid-smell,acrid-smell,lemma_group,acrid-smelling,acrid-smelling,acrid-smelling,corruption_defilement_curse,,"having a strong, unpleasant smell",,smell;strong;unpleasant,,,1,1,1,ItemSparse,acrid-smelling:1,27.6931,0.8,False,
adventure-seek,adventure-seek,adventure-seek,,adventure-seek,adventure-seek,lemma_group,adventure-seeking,adventure-seeking,adventure-seeking,travel_places,,"seeking adventure, travel",,adventure;seeking;travel,,,1,1,1,ItemSparse,adventure-seeking:1,27.6931,0.9,False,
aelric--power,aelric--power,aelric--power,,aelric--power,aelric--power,lemma_group,aelric--power,,aelric--power,light_holy,,power of Aelric,,Aelric;holy;power,,,1,1,1,BroadcastText,aelric--power:1,27.6931,0.5,True,low_confidence
age-ferment,age-ferment,age-ferment,,age-ferment,age-ferment,lemma_group,age-fermented,age-fermented,age-fermented,nature_druid_emerald,,"fermented over time, aged",,age;fermented;time,,,1,1,1,ItemSparse,age-fermented:1,27.6931,0.7,True,low_confidence
ahn-kahet,ahn-kahet,ahn-kahet,,ahn-kahet,ahn-kahet,lemma_group,ahn-kahet,,ahn-kahet,death_undead_crypt,,"Ahn-Kahet, a place or event",,Ahn-Kahet;event;place,,,1,1,1,ItemSparse,ahn-kahet:1,27.6931,0.6,True,low_confidence
airy-die-matic,airy-die-matic,airy-die-matic,,airy-die-matic,airy-die-matic,lemma_group,airy-die-matic,,airy-die-matic,light_holy,,"air, die, magic",,air;die;magic,,,1,1,1,ItemSparse,airy-die-matic:1,27.6931,0.4,True,low_confidence
al-vitrade,al-vitrade,al-vitrade,,al-vitrade,al-vitrade,lemma_group,al-vitrade,,al-vitrade,goblin_engineering_alchemy,,"trade, alchemy, vitrification",,alchemy;trade;vitrification,,,1,1,1,BroadcastText,al-vitrade:1,27.6931,0.5,True,low_confidence
alarm-o-bot,alarm-o-bot,alarm-o-bot,,alarm-o-bot,alarm-o-bot,lemma_group,alarm-o-bot,,alarm-o-bot,forge_weapons_armor,,"alarm, bot, device",,alarm;bot;device,,,1,1,1,ItemSparse,alarm-o-bot:1,27.6931,0.7,True,low_confidence
alarm-o-dog,alarm-o-dog,alarm-o-dog,,alarm-o-dog,alarm-o-dog,lemma_group,alarm-o-dog,,alarm-o-dog,forge_weapons_armor,,"alarm, dog, device",,alarm;device;dog,,,1,1,1,ItemSparse,alarm-o-dog:1,27.6931,0.6,True,low_confidence
alarm-o-turret,alarm-o-turret,alarm-o-turret,,alarm-o-turret,alarm-o-turret,lemma_group,alarm-o-turret,,alarm-o-turret,forge_weapons_armor,,"alarm, turret, device",,alarm;device;turret,,,1,1,1,ItemSparse,alarm-o-turret:1,27.6931,0.8,False,
alien-look,alien-look,alien-look,,alien-look,alien-look,lemma_group,alien-looking,alien-looking,alien-looking,void_old_gods_cosmic_horror,,"looking like an alien, strange",,alien;looking;strange,,,1,1,1,ItemSparse,alien-looking:1,27.6931,0.7,True,low_confidence
alike--into,alike--into,alike--into,,alike--into,alike--into,lemma_group,alike--into,,alike--into,light_holy,,"like, into, transition",,into;like;transition,,,1,1,1,JournalEncounter,alike--into:1,27.6931,0.4,True,low_confidence
all-natural,all-natural,all-natural,,all-natural,all-natural,lemma_group,all-natural,,all-natural,trade_crafting,,"natural, not artificial",,artificial;natural;product,,,1,1,1,ItemSparse,all-natural:1,27.6931,0.8,False,
all-purpose,all-purpose,all-purpose,,all-purpose,all-purpose,lemma_group,all-purpose,,all-purpose,trade_crafting,,"useful for many purposes, versatile",,purpose;useful;versatile,,,1,1,1,ItemSparse,all-purpose:1,27.6931,0.9,False,
alliance--a,alliance--a,alliance--a,,alliance--a,alliance--a,lemma_group,alliance--a,,alliance--a,nobility_titles_power,,"coalition, alliance, power",,alliance;coalition;power,,,1,1,1,BroadcastText,alliance--a:1,27.6931,0.7,True,low_confidence
alliance--and,alliance--and,alliance--and,,alliance--and,alliance--and,lemma_group,alliance--and,,alliance--and,nobility_titles_power,,"coalition, alliance, and power",,alliance;coalition;power,,,1,1,1,BroadcastText,alliance--and:1,27.6931,0.6,True,low_confidence
amber-encas,amber-encas,amber-encas,,amber-encas,amber-encas,lemma_group,amber-encased,amber-encased,amber-encased,nature_druid_emerald,,"encased in amber, preserved",,amber;encased;preserved,,,1,1,1,JournalEncounterSection,amber-encased:1,27.6931,0.8,False,
amber-like,amber-like,amber-like,,amber-like,amber-like,lemma_group,amber-like,,amber-like,nature_druid_emerald,,"like amber, resinous",,amber;like;resinous,,,1,1,1,ItemSparse,amber-like:1,27.6931,0.7,True,low_confidence
anchor-shap,anchor-shap,anchor-shap,,anchor-shap,anchor-shap,lemma_group,anchor-shaped,anchor-shaped,anchor-shaped,trade_crafting,,"shaped like an anchor, nautical",,anchor;nautical;shaped,,,1,1,1,ItemSparse,anchor-shaped:1,27.6931,0.8,False,
and-and,and-and,and-and,,and-and,and-and,lemma_group,and-and,,and-and,nobility_titles_power,,"coalition, alliance, and power",,alliance;coalition;power,,,1,1,1,BroadcastText,and-and:1,27.6931,0.4,True,low_confidence
angry-sound,angry-sound,angry-sound,,angry-sound,angry-sound,lemma_group,angry-sounding,angry-sounding,angry-sounding,corruption_defilement_curse,,having a loud and unpleasant sound,,,,,1,1,1,ItemSparse,angry-sounding:1,27.6931,0.8,False,
anima-t,anima-t,anima-t,,anima-t,anima-t,lemma_group,anima-ted,anima-ted,anima-ted,shadowlands_soul_afterlife,,relating to the soul or spirit,,,,,1,1,1,ItemSparse,anima-ted:1,27.6931,0.9,False,
animals--not,animals--not,animals--not,,animals--not,animals--not,lemma_group,animals--not,,animals--not,nature_druid_emerald,,excluding animals or not referring to them,,,,,1,1,1,ItemSparse,animals--not:1,27.6931,0.7,True,low_confidence
ankle-deep,ankle-deep,ankle-deep,,ankle-deep,ankle-deep,lemma_group,ankle-deep,,ankle-deep,travel_places,,up to the ankle in water or snow,,,,,1,1,1,ItemSparse,ankle-deep:1,27.6931,0.8,False,
anti-ag,anti-ag,anti-ag,,anti-ag,anti-ag,lemma_group,anti-aging,anti-aging,anti-aging,magic_artifacts_runes,,preventing or slowing down aging,,,,,1,1,1,ItemSparse,anti-aging:1,27.6931,0.9,False,
anti-grav,anti-grav,anti-grav,,anti-grav,anti-grav,lemma_group,anti-grav,,anti-grav,dragons_draconic,,relating to anti-gravity or weightlessness,,,,,1,1,1,ItemSparse,anti-grav:1,27.6931,0.8,False,
anti-mana,anti-mana,anti-mana,,anti-mana,anti-mana,lemma_group,anti-mana,,anti-mana,corruption_defilement_curse,,relating to the opposite of mana or magical energy,,,,,1,1,1,JournalEncounterSection,anti-mana:1,27.6931,0.9,False,
anti-pest,anti-pest,anti-pest,,anti-pest,anti-pest,lemma_group,anti-pest,,anti-pest,trade_crafting,,relating to the removal or prevention of pests,,,,,1,1,1,ItemSparse,anti-pest:1,27.6931,0.8,False,
anti-trespass,anti-trespass,anti-trespass,,anti-trespass,anti-trespass,lemma_group,anti-trespassing,anti-trespassing,anti-trespassing,war_conflict,,relating to the prevention of trespassing or unauthorized entry,,,,,1,1,1,JournalEncounterSection,anti-trespassing:1,27.6931,0.9,False,
anyone--even,anyone--even,anyone--even,,anyone--even,anyone--even,lemma_group,anyone--even,,anyone--even,family_relationships,,"including anyone or everyone, even if they are not expected to be involved",,,,,1,1,1,JournalEncounter,anyone--even:1,27.6931,0.7,True,low_confidence
ape-shap,ape-shap,ape-shap,,ape-shap,ape-shap,lemma_group,ape-shaped,ape-shaped,ape-shaped,nature_druid_emerald,,having a shape or form similar to that of an ape,,,,,1,1,1,ItemSparse,ape-shaped:1,27.6931,0.8,False,
apologies--my,apologies--my,apologies--my,,apologies--my,apologies--my,lemma_group,apologies--my,,apologies--my,emotion_morality,,"expressing regret or apology, especially in a formal or polite manner",,,,,1,1,1,BroadcastText,apologies--my:1,27.6931,0.9,False,
appropriately-challeng,appropriately-challeng,appropriately-challeng,,appropriately-challeng,appropriately-challeng,lemma_group,appropriately-challenging,appropriately-challenging,appropriately-challenging,trade_crafting,,relating to challenges or difficulties that are suitable or fitting for a particular situation,,,,,1,1,1,ItemSparse,appropriately-challenging:1,27.6931,0.8,False,
arathi-inspir,arathi-inspir,arathi-inspir,,arathi-inspir,arathi-inspir,lemma_group,arathi-inspired,arathi-inspired,arathi-inspired,pandaria_mists_celestials,,relating to or inspired by the Arathi region or culture,,,,,1,1,1,ItemSparse,arathi-inspired:1,27.6931,0.7,True,low_confidence
arator--i,arator--i,arator--i,,arator--i,arator--i,lemma_group,arator--i,,arator--i,travel_places,,relating to or inspired by the Arator region or culture,,,,,1,1,1,BroadcastText,arator--i:1,27.6931,0.8,False,
arcana-monger,arcana-monger,arcana-monger,,arcana-monger,arcana-monger,lemma_group,arcana-monger,,arcana-monger,magic_artifacts_runes,,relating to or dealing with magical or arcane knowledge or practices,,,,,1,1,1,ItemSparse,arcana-monger:1,27.6931,0.9,False,
arcane-infus,arcane-infus,arcane-infus,,arcane-infus,arcane-infus,lemma_group,arcane-infused,arcane-infused,arcane-infused,magic_artifacts_runes,,relating to or infused with magical or arcane energy,,,,,1,1,1,JournalEncounterSection,arcane-infused:1,27.6931,0.8,False,
arcane-lock,arcane-lock,arcane-lock,,arcane-lock,arcane-lock,lemma_group,arcane-lock,,arcane-lock,magic_artifacts_runes,,relating to or dealing with magical locks or seals,,,,,1,1,1,ItemSparse,arcane-lock:1,27.6931,0.9,False,
arcane-shimmer,arcane-shimmer,arcane-shimmer,,arcane-shimmer,arcane-shimmer,lemma_group,arcane-shimmering,arcane-shimmering,arcane-shimmering,magic_artifacts_runes,,relating to or dealing with magical or arcane energy that shimmers or glows,,,,,1,1,1,ItemSparse,arcane-shimmering:1,27.6931,0.8,False,
archive--why,archive--why,archive--why,,archive--why,archive--why,lemma_group,archive--why,,archive--why,ancient_ruins_memory,,relating to or dealing with the preservation and storage of knowledge or memories,,,,,1,1,1,BroadcastText,archive--why:1,27.6931,0.9,False,
are--and,are--and,are--and,,are--and,are--and,lemma_group,are--and,,are--and,family_relationships,,expressing a relationship or connection between people or things,,,,,1,1,1,BroadcastText,are--and:1,27.6931,0.7,True,low_confidence
area-denial,area-denial,area-denial,,area-denial,area-denial,lemma_group,area-denial,,area-denial,war_conflict,,relating to or dealing with the prevention of enemy movement or access to a particular area,,,,,1,1,1,JournalEncounterSection,area-denial:1,27.6931,0.8,False,
area-of-effect,area-of-effect,area-of-effect,,area-of-effect,area-of-effect,lemma_group,area-of-effect,,area-of-effect,magic_artifacts_runes,,relating to or dealing with magical effects that affect a specific area or region,,,,,1,1,1,JournalEncounterSection,area-of-effect:1,27.6931,0.9,False,
artificer-in-train,artificer-in-train,artificer-in-train,,artificer-in-train,artificer-in-train,lemma_group,artificer-in-training,artificer-in-training,artificer-in-training,titan_order_machinery,,relating to or dealing with the training or education of artificers or inventors,,,,,1,1,1,ItemSparse,artificer-in-training:1,27.6931,0.8,False,
attention--but,attention--but,attention--but,,attention--but,attention--but,lemma_group,attention--but,,attention--but,emotion_morality,,"expressing a need for attention or focus, but also acknowledging the importance of other considerations",,,,,1,1,1,JournalEncounter,attention--but:1,27.6931,0.7,True,low_confidence
axe-flingin,axe-flingin,axe-flingin,,axe-flingin,axe-flingin,lemma_group,axe-flingin,,axe-flingin,forge_weapons_armor,,a type of axe,,axe;band,,,1,1,1,ItemSparse,axe-flingin:1,27.6931,0.8,False,
